player_id,xd_total,xd_actions,xd_mean_action_threat,xd90,xd90_pct
6331,15.165277777777778,40,0.6269444444444445,8.189250000000001,0.5794392523364486
3280,20.31996527777778,101,0.3912300605060506,5.571353769992385,0.6666666666666666
3202,4.726284722222222,29,0.34541427203065134,4.027447924885593,0.4074074074074074
4320,8.233402777777778,47,0.3770316193853428,2.6325048848362846,0.05
29976,7.239027777777777,29,0.5071000957854406,4.915838782696176,0.52
25305,3.242326388888889,14,0.44221230158730157,3.8752905046480746,0.35802469135802467
10595,16.990069444444444,91,0.38168116605616603,4.6273452867302165,0.44
25363,10.65125,49,0.42497874149659864,5.140932248838039,0.57
25154,1.0408333333333335,6,0.43368055555555557,2.0505290040131343,0.04
18395,12.414270833333333,64,0.4016927083333333,3.6443089154661585,0.14705882352941177
25104,11.2696875,62,0.3859206989247312,5.089171475163071,0.38235294117647056
6945,20.92503472222222,62,0.5366823476702509,9.438288297694621,0.8411214953271028
13620,27.859444444444446,101,0.5258835258525852,6.896218198487278,0.4953271028037383
4324,8.133784722222222,32,0.47881944444444446,5.566143391205171,0.22429906542056074
22600,20.4484375,91,0.45161401098901105,5.773374594792429,0.2
11183,2.3489930555555554,10,0.41284722222222225,3.2675328438948985,0.056074766355140186
3063,14.677083333333334,44,0.5322916666666667,4.5406044113434545,0.1308411214953271
25142,4.159965277777778,20,0.503263888888889,4.460645849880858,0.044444444444444446
9904,12.757430555555556,49,0.507234977324263,7.580339458626762,0.5111111111111111
11493,9.864722222222223,26,0.621607905982906,7.257425068119892,0.3644859813084112
3247,11.002361111111112,32,0.5698784722222222,9.892232767232768,0.9
5539,34.16673611111111,118,0.5063265065913372,7.517127403846154,0.4666666666666667
3295,23.868368055555557,67,0.5368521973466004,5.251352163461538,0.11214953271028037
4372,24.12138888888889,67,0.5658322968490879,4.771088971099959,0.06542056074766354
11174,9.101979166666668,28,0.5293154761904761,4.987891972802924,0.5925925925925926
3499,12.032361111111111,55,0.4411300505050505,4.0110346317673935,0.3950617283950617
3551,8.93329861111111,45,0.42587191358024695,4.532538992765198,0.42
4935,10.688402777777778,55,0.3803724747474747,4.2899788167087864,0.35
16015,6.5261458333333335,34,0.41537990196078434,5.847218765555002,0.5735294117647058
30016,11.975729166666667,34,0.5675857843137254,8.796101400979328,0.9264705882352942
13454,29.626215277777778,82,0.5908621273712737,9.114200564006152,0.8130841121495327
16346,19.569270833333334,67,0.5140080845771144,6.020284994018116,0.29906542056074764
3141,21.56704861111111,88,0.4719065656565657,7.016209560816917,0.4111111111111111
12623,13.286180555555557,42,0.5357969576719577,8.894789858666007,0.7777777777777778
8591,9.135972222222223,30,0.5424768518518519,7.332676872770512,0.4444444444444444
28966,6.4174652777777785,28,0.47286706349206353,10.036001303214599,0.9222222222222223
7472,19.150625,48,0.6435763888888889,8.955865159781762,0.7383177570093458
7426,26.948263888888892,56,0.6861111111111111,12.602461678358019,0.9906542056074766
74588,10.214548611111113,23,0.7016153381642513,9.183909840159842,0.7663551401869159
7551,9.398750000000001,26,0.6499198717948718,8.450424575424577,0.6074766355140186
23640,7.080659722222222,42,0.3861937830687831,3.1607474993800113,0.20987654320987653
16459,6.328090277777778,30,0.41793981481481485,3.9985592674935644,0.38271604938271603
12365,15.674826388888889,87,0.35055475734355046,4.950524184115101,0.3382352941176471
24024,15.493541666666667,72,0.4512731481481482,5.162920394939833,0.4264705882352941
9922,7.4958680555555555,39,0.3858529202279202,4.030036589008363,0.20588235294117646
44703,21.648645833333333,77,0.4970102813852814,6.837214147853549,0.4766355140186916
16120,13.156840277777778,49,0.5054776077097506,7.24451284796574,0.5700934579439252
29758,3.4880902777777782,25,0.3250694444444444,2.972804214015152,0.018691588785046728
12770,7.845104166666667,40,0.44229166666666664,5.398695361284568,0.1111111111111111
11187,11.630902777777779,38,0.48280336257309947,8.350867570801755,0.7111111111111111
31684,14.672326388888889,42,0.5526620370370371,8.04207901948843,0.6111111111111112
16252,3.7186805555555558,22,0.35224116161616165,5.592000835421889,0.15555555555555556
133229,5.011423611111112,27,0.4370241769547325,3.6944283276450514,0.022222222222222223
11846,20.06111111111111,58,0.5525981800766284,6.335828751900807,0.22429906542056074
23828,25.339375,59,0.6115289548022599,8.002843899871328,0.514018691588785
5595,6.256631944444445,24,0.5011574074074074,7.6890788575330005,0.9382716049382716
132296,9.751770833333333,46,0.4288496376811594,6.60971036776704,0.8641975308641975
5581,17.4525,79,0.460456223628692,5.371224210646303,0.6419753086419753
132497,4.353159722222222,21,0.5043816137566137,6.115260796045786,0.72
132728,9.8378125,52,0.42940705128205126,7.420615658611538,0.89
108340,10.030868055555556,40,0.5443055555555556,8.668056889102257,0.95
5839,27.75621527777778,79,0.6138669127988748,8.705556281582158,0.9117647058823529
132271,5.916111111111111,20,0.5578472222222223,11.832222222222223,0.9439252336448598
130185,22.842083333333335,70,0.5582440476190477,7.6732348367029575,0.6728971962616822
132756,8.798923611111112,27,0.6033822016460905,12.65694925412893,0.9813084112149533
5836,21.243993055555556,58,0.5984794061302682,7.083954705446462,0.5327102803738317
5582,27.21777777777778,73,0.6035625951293759,9.419726975581622,0.8222222222222222
6328,26.020937500000002,56,0.6694940476190476,9.388191521346965,0.7850467289719626
5600,17.327881944444446,53,0.5975956498951782,8.021479854264896,0.5327102803738317
27163,15.5696875,32,0.74140625,14.008049400199937,1.0
5598,31.76996527777778,71,0.6871429968701095,9.710636355917813,0.8411214953271028
7693,13.212430555555557,61,0.4233663479052824,4.705033302558693,0.5555555555555556
8654,4.2384375,19,0.3888706140350877,6.773472181118675,0.8765432098765432
22041,12.949722222222222,70,0.3799900793650794,4.560950952256718,0.5061728395061729
5474,45.95576388888889,180,0.4487114197530865,6.0220127884685395,0.71
5460,10.657152777777778,65,0.35297542735042736,2.0047594579530417,0.02
28914,9.919756944444446,41,0.47788787262872634,5.884509227727124,0.68
16527,8.5290625,41,0.44814532520325207,4.09795689118249,0.33
11603,24.988298611111112,100,0.4614861111111111,7.7239159988551815,0.92
5456,52.98961805555556,217,0.48389176907322073,7.3379648031798945,0.8088235294117647
3441,10.675,55,0.4068371212121212,4.23704520396913,0.34
5463,46.67010416666667,196,0.46902636054421765,6.244265671456888,0.6764705882352942
