path,folder,filename,extension,bytes,format_details,structure,information
figures/coaching_model_explanations.png,figures,coaching_model_explanations.png,.png,171648,"2,140 × 1,525 pixels",Raster image,Figure: coaching model explanations.
figures/defensive_style_fingerprints.png,figures,defensive_style_fingerprints.png,.png,150343,"2,157 × 1,148 pixels",Raster image,Figure: defensive style fingerprints.
figures/france_team_rankings.png,figures,france_team_rankings.png,.png,103057,"1,868 × 983 pixels",Raster image,France squad ranking visualization.
figures/v5_elasticnet_coefficients.png,figures,v5_elasticnet_coefficients.png,.png,86519,"1,751 × 983 pixels",Raster image,ElasticNet coefficient visualization showing learned valuation feature weights.
figures/v5_france_team_rankings.png,figures,v5_france_team_rankings.png,.png,103057,"1,868 × 983 pixels",Raster image,France squad ranking visualization.
figures/v5_global_outfield_rankings.png,figures,v5_global_outfield_rankings.png,.png,107206,"1,861 × 1,121 pixels",Raster image,Global outfield player ranking visualization.
figures/v5_goalkeeper_rankings.png,figures,v5_goalkeeper_rankings.png,.png,148362,"1,887 × 983 pixels",Raster image,Goalkeeper-only ranking visualization from the bifurcated goalkeeper model.
figures/vaep_vs_xt_scatter.png,figures,vaep_vs_xt_scatter.png,.png,269048,"1,800 × 1,260 pixels",Raster image,Figure: vaep vs xt scatter.
figures/World_Cup_S_Bomb_Technical_Onboarding.pptx,figures,World_Cup_S_Bomb_Technical_Onboarding.pptx,.pptx,1021042,37 slides,PowerPoint Open XML presentation,Presentation: World Cup S Bomb Technical Onboarding.
metadata/artifact_manifest.json,metadata,artifact_manifest.json,.json,124002,Object with 5 top-level keys,"Top-level keys: output_root, files, hashes, schema_version, metadata",Release manifest listing generated artifacts and integrity hashes.
metadata/cleanup_audit_log.json,metadata,cleanup_audit_log.json,.json,479946,Object with 13 top-level keys,"Top-level keys: audit_schema_version, generated_at_utc, base_directory, scope, target_directories, prechange_canonical_snapshot, prechange_artifact_counts, observations, moves, deletes, missing_move_sources, unplanned_direct_files, expected_counts",JSON artifact: cleanup audit log.
metadata/cleanup_verification.json,metadata,cleanup_verification.json,.json,3891,Object with 11 top-level keys,"Top-level keys: verification_schema_version, generated_at_utc, status, checks, counts, canonical_integrity, root_direct_files, report_direct_files_excluding_readme, legacy_directories, target_directories, readme_links",JSON artifact: cleanup verification.
metadata/pipeline_manifest.json,metadata,pipeline_manifest.json,.json,43931,Object with 18 top-level keys,"Top-level keys: schema_version, status, model_source, model_warning, model_version, target, calibration_method, threshold, threshold_status, locked_v2_holdout_metrics, tournament_oof_metrics, player_evaluation_provenance, vaep_xt_model, fold_assignment_hash, counts, checks, runtime, goalkeeper_ranking_v2",JSON artifact: pipeline manifest.
metadata/v5_cleanup_manifest.json,metadata,v5_cleanup_manifest.json,.json,242,Object with 4 top-level keys,"Top-level keys: schema_version, cleanup_executed_after_v5_artifact_validation, deleted, allowlist",Record of obsolete-artifact cleanup and canonical publication checks.
MIscellaneous/.gitkeep,MIscellaneous,.gitkeep,[none],0,0 bytes,Placeholder or unclassified file,Artifact: .gitkeep.
MIscellaneous/argentina_france_recommendation.json,MIscellaneous,argentina_france_recommendation.json,.json,3383,Object with 7 top-level keys,"Top-level keys: fixture, match_id, status, selected_transition_penalty, box_entry_value, recommendations, limitations",JSON artifact: argentina france recommendation.
MIscellaneous/argentina_france_recommendation.md,MIscellaneous,argentina_france_recommendation.md,.md,615,27 lines; 73 words,"Title: Argentina–France Held-Out Recommendation; sections: Argentina, France",Argentina–France Held-Out Recommendation
MIscellaneous/attacking_style_model_selection.csv,MIscellaneous,attacking_style_model_selection.csv,.csv,1556,8 data rows × 15 columns,"Columns: k, inertia, silhouette, calinski_harabasz, davies_bouldin, stability_ari, smallest_cluster_n, smallest_cluster_pct, largest_cluster_pct, rank_silhouette, rank_calinski_harabasz, rank_davies_bouldin, rank_stability, consensus_rank, eligible_solution",Tabular dataset: attacking style model selection.
MIscellaneous/attacking_style_profiles.csv,MIscellaneous,attacking_style_profiles.csv,.csv,3882,3 data rows × 52 columns,"Columns: cluster_id, possession_count, duration_seconds, players_involved, pass_count, pass_completion_pct, average_pass_length, progressive_pass_count, long_ball_count, switch_count, cross_count, carry_count, progressive_carry_count, total_carry_distance, longest_carry_distance, dribble_count, net_forward_distance, total_forward_progression, directness_ratio, progression_speed, width_std_y, width_span_y, under_pressure_actions, opponent_pressure_events, shot, goal, xg_generated, entered_penalty_area, z_duration_log, z_players_involved, z_pass_count_log, z_pass_completion_pct, z_average_pass_length, z_progressive_pass_share, z_long_ball_share, z_switch_share, z_cross_share, z_carry_count_log, z_progressive_carry_share, z_total_carry_distance_log, z_longest_carry_distance, z_dribble_count_log, z_net_forward_distance, z_total_forward_progression_log, z_directness_ratio, z_progression_speed, z_width_std_y, z_width_span_y, z_under_pressure_rate, z_opponent_pressure_rate, possession_pct, style_label",Tabular dataset: attacking style profiles.
MIscellaneous/attacking_style_summary.md,MIscellaneous,attacking_style_summary.md,.md,1478,25 lines; 211 words,"Title: Tournament Attacking-Style Clustering; sections: Discovered styles, Scope",Tournament Attacking-Style Clustering
MIscellaneous/coaching_effect_profiles.csv,MIscellaneous,coaching_effect_profiles.csv,.csv,4354,36 data rows × 8 columns,"Columns: target, profile_type, feature, label, value, value_numeric, mean_predicted_probability, observed_rows",Tabular dataset: coaching effect profiles.
MIscellaneous/coaching_feature_ablation.csv,MIscellaneous,coaching_feature_ablation.csv,.csv,2499,10 data rows × 14 columns,"Columns: target, layout, timing, model, rows, positive_rate, log_loss, log_loss_improvement_vs_previous, brier, brier_improvement_vs_previous, roc_auc, pr_auc, pr_auc_gain_vs_previous, ece","Feature definitions, values, or diagnostic summaries."
MIscellaneous/coaching_model_benchmark.md,MIscellaneous,coaching_model_benchmark.md,.md,3727,56 lines; 595 words,"Title: Coaching Model Architecture Benchmark; sections: Design, Winners, Fixed-model feature ablation, Interpretation, Prospective possession-model validation",Coaching Model Architecture Benchmark
MIscellaneous/coaching_model_explanations.md,MIscellaneous,coaching_model_explanations.md,.md,3752,52 lines; 521 words,"Title: Coaching Model Explanations; sections: Scope and method, Selected models, Feature-group importance, Most important individual inputs, Model response profiles, Why SHAP is not included, Limits",Coaching Model Explanations
MIscellaneous/coaching_model_fold_metrics.csv,MIscellaneous,coaching_model_fold_metrics.csv,.csv,34968,190 data rows × 13 columns,"Columns: layout, timing, target, model, fold, test_matches, test_rows, positive_rate, log_loss, brier, roc_auc, pr_auc, ece",Tabular dataset: coaching model fold metrics.
MIscellaneous/coaching_model_leaderboard.csv,MIscellaneous,coaching_model_leaderboard.csv,.csv,8824,38 data rows × 15 columns,"Columns: layout, timing, target, model, rows, matches, positive_rate, log_loss, brier, roc_auc, pr_auc, ece, fold_log_loss_std, fold_brier_std, target_rank",Tabular dataset: coaching model leaderboard.
MIscellaneous/coaching_model_selection.md,MIscellaneous,coaching_model_selection.md,.md,2774,43 lines; 382 words,"Title: Coaching Model Uncertainty and Final Selection; sections: Selection design, Final retrospective selections, Prospective start-context baselines, Interpretation, Prospective possession-model validation",Coaching Model Uncertainty and Final Selection
MIscellaneous/coaching_model_uncertainty.csv,MIscellaneous,coaching_model_uncertainty.csv,.csv,14498,38 data rows × 25 columns,"Columns: layout, timing, target, model, rows, matches, positive_rate, log_loss, brier, roc_auc, pr_auc, ece, fold_log_loss_std, fold_brier_std, target_rank, log_loss_ci_low, log_loss_ci_high, brier_ci_low, brier_ci_high, delta_log_loss_vs_best, delta_ci_low, delta_ci_high, empirical_best, within_practical_margin, selected",Tabular dataset: coaching model uncertainty.
MIscellaneous/coaching_model_validation_v2.json,MIscellaneous,coaching_model_validation_v2.json,.json,2035,Object with 12 top-level keys,"Top-level keys: schema_version, target, model, calibration_method, threshold_status, candidate_threshold, deployed_threshold, splits, fold_assignment_hash, holdout_metrics, artifact_replay_equal, candidate_models",JSON artifact: coaching model validation v2.
MIscellaneous/coaching_permutation_importance.csv,MIscellaneous,coaching_permutation_importance.csv,.csv,9168,46 data rows × 14 columns,"Columns: target, model, layout, timing, level, feature_group, feature, label, delta_log_loss, ci_low, ci_high, permutation_repeats, bootstrap_replicates, permutation_scope",Tabular dataset: coaching permutation importance.
MIscellaneous/defensive_analysis_manifest.md,MIscellaneous,defensive_analysis_manifest.md,.md,4056,67 lines; 443 words,"Title: Defensive Analysis File Manifest; sections: Reproducible scripts, Cached and derived data, Models, Tabular and written results, Figures, Validation snapshot, Interpretation limits",Defensive Analysis File Manifest
MIscellaneous/defensive_feature_validation.md,MIscellaneous,defensive_feature_validation.md,.md,1306,30 lines; 206 words,"Title: Defensive Spatial Feature Validation; sections: Checks, Method notes",Defensive Spatial Feature Validation
MIscellaneous/defensive_matchup_summary.md,MIscellaneous,defensive_matchup_summary.md,.md,1449,29 lines; 226 words,"Title: Defensive Styles, Matchups, and Player Roles; sections: Best observed attacking matchup by defensive style, Defensive player roles","Defensive Styles, Matchups, and Player Roles"
MIscellaneous/defensive_player_roles.csv,MIscellaneous,defensive_player_roles.csv,.csv,157298,662 data rows × 25 columns,"Columns: team, player, matches_with_defensive_action, defensive_actions, pressure_actions, counterpress_actions, duels, interceptions, blocks, clearances, ball_recoveries, fouls_committed, fifty_fifties, actor_frame_count, avg_actor_x_when_acting, avg_actor_y_when_acting, avg_actor_distance_from_centroid_when_acting, avg_back_line_height_when_acting, avg_defensive_hull_area_when_acting, avg_defenders_behind_ball_when_acting, avg_defenders_within_5_when_acting, avg_defenders_within_10_when_acting, avg_visible_area_when_acting, player_role_cluster, defensive_player_role",Tabular dataset: defensive player roles.
MIscellaneous/defensive_style_model_selection.csv,MIscellaneous,defensive_style_model_selection.csv,.csv,1218,6 data rows × 15 columns,"Columns: k, inertia, silhouette, calinski_harabasz, davies_bouldin, stability_ari, smallest_cluster_n, smallest_cluster_pct, largest_cluster_pct, rank_silhouette, rank_calinski_harabasz, rank_davies_bouldin, rank_stability, consensus_rank, eligible_solution",Tabular dataset: defensive style model selection.
MIscellaneous/defensive_style_profiles.csv,MIscellaneous,defensive_style_profiles.csv,.csv,3412,4 data rows × 36 columns,"Columns: cluster_id, possession_count, avg_back_line_height, std_back_line_height, avg_defensive_hull_area, avg_defensive_width, avg_defensive_depth, avg_defenders_behind_ball, avg_central_defenders, avg_defenders_within_5, avg_defenders_within_10, avg_nearest_defender_distance, avg_mean_defender_distance, opponent_pressure_events, opponent_counterpress_events, opponent_defensive_actions, shot, goal, xg_generated, entered_penalty_area, z_back_line_height, z_line_height_stability, z_hull_area_per_defender_log, z_defensive_width, z_defensive_depth, z_behind_ball_share, z_central_defender_share, z_near_ball_5_share, z_near_ball_10_share, z_nearest_defender_distance, z_mean_defender_distance, z_pressure_rate, z_counterpress_rate, z_defensive_action_rate, possession_pct, style_label",Tabular dataset: defensive style profiles.
MIscellaneous/defensive_style_summary.md,MIscellaneous,defensive_style_summary.md,.md,1440,20 lines; 218 words,Title: Tournament Defensive-Style Clustering,Tournament Defensive-Style Clustering
MIscellaneous/eda_validation_report.json,MIscellaneous,eda_validation_report.json,.json,25193,Object with 13 top-level keys,"Top-level keys: schema_version, status, staging, gates, player_metrics, spatial_metrics, model_metrics, report_metrics, counterfactuals, artifact_regression, player_role_valuation_challenger, role_aware_valuation_challenger, continuous_role_refinement",JSON artifact: eda validation report.
MIscellaneous/frames_360_validation.md,MIscellaneous,frames_360_validation.md,.md,762,25 lines; 111 words,"Title: StatsBomb 360 Cache Validation; sections: Checks, Storage",StatsBomb 360 Cache Validation
MIscellaneous/player_rating_uncertainty.md,MIscellaneous,player_rating_uncertainty.md,.md,3143,50 lines; 564 words,"Title: Player Rating Uncertainty (match-cluster bootstrap); sections: Is each team's #1 statistically separated from its #2?, Most and least certain grades",Player Rating Uncertainty (match-cluster bootstrap)
MIscellaneous/player_skill_input_validation.md,MIscellaneous,player_skill_input_validation.md,.md,634,21 lines; 110 words,Title: Player Skill Input Validation; sections: Checks,Player Skill Input Validation
MIscellaneous/possession_validation_report.md,MIscellaneous,possession_validation_report.md,.md,1201,34 lines; 188 words,"Title: Possession Preprocessing Validation Report; sections: Validation checks, Important scope note",Possession Preprocessing Validation Report
MIscellaneous/recommendation_feature_validation.md,MIscellaneous,recommendation_feature_validation.md,.md,915,25 lines; 146 words,Title: Recommendation Feature Validation; sections: Checks,Recommendation Feature Validation
MIscellaneous/recommendation_leave_one_team_out.csv,MIscellaneous,recommendation_leave_one_team_out.csv,.csv,4035,32 data rows × 9 columns,"Columns: team, possessions, matches, model_policy_value, always_patient_value, policy_difference, positive_difference, observed_style_match_rate, fraction_propensity_below_005",Tabular dataset: recommendation leave one team out.
MIscellaneous/recommendation_leave_one_team_out.md,MIscellaneous,recommendation_leave_one_team_out.md,.md,455,9 lines; 62 words,Title: Leave-One-Team-Out Recommendation Validation,Leave-One-Team-Out Recommendation Validation
MIscellaneous/recommendation_model_benchmark.md,MIscellaneous,recommendation_model_benchmark.md,.md,1114,23 lines; 171 words,"Title: Pre-Decision Recommendation Model Benchmark; sections: Classification winners, Net-value result",Pre-Decision Recommendation Model Benchmark
