config_id,variance_share_target,mixture_bounds,attack_reliability_constant,defense_reliability_constant,bootstrap_se_shrinkage_constant,opposition_adjustment_variant,opposition_exposure_scale,prevention_weight,eligible_for_release,eligibility_reason,bootstrap_top50_jaccard_median,bootstrap_top50_jaccard_p10,realized_defensive_variance_share,defensive_variance_scale_factor,single_attribution_p95_absolute_rank_shift,single_attribution_max_absolute_rank_shift,leave_one_match_out_median_top50_jaccard,leave_one_match_out_p95_absolute_rank_shift,selection_status,single_attribution_count,single_attribution_granularity
124,0.35,"[0.25, 0.75]",80.0,180.0,0.5,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.34999999999999987,5.4947277000576475,,,,,ineligible_ablation,,
125,0.35,"[0.25, 0.75]",80.0,180.0,0.5,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.34999999999999987,5.276972009282578,,,,,rejected_by_preregistered_metrics,,
126,0.35,"[0.25, 0.75]",80.0,180.0,0.5,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.4084507042253521,0.3140806561859194,0.35,5.061597947932269,,,,,rejected_by_preregistered_metrics,,
127,0.35,"[0.25, 0.75]",80.0,180.0,0.5,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3157894736842105,0.35,7.2476554434948275,,,,,ineligible_ablation,,
128,0.35,"[0.25, 0.75]",80.0,180.0,0.5,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.35,6.539476367425773,,,,,rejected_by_preregistered_metrics,,
129,0.35,"[0.25, 0.75]",80.0,180.0,0.5,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35,6.055739714951377,,,,,rejected_by_preregistered_metrics,,
130,0.35,"[0.25, 0.75]",80.0,180.0,0.5,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3157894736842105,0.3499999999999999,4.81176636143786,,,,,ineligible_ablation,,
131,0.35,"[0.25, 0.75]",80.0,180.0,0.5,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.42857142857142855,0.3333333333333333,0.35,4.545034433738331,,,,,rejected_by_preregistered_metrics,,
132,0.35,"[0.25, 0.75]",80.0,180.0,0.5,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35,4.357245381199692,,,,,rejected_by_preregistered_metrics,,
133,0.35,"[0.25, 0.75]",80.0,180.0,0.5,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3157894736842105,0.3499999999999999,3.597513806788678,,,,,ineligible_ablation,,
134,0.35,"[0.25, 0.75]",80.0,180.0,0.5,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.35,3.4628188652891594,,,,,rejected_by_preregistered_metrics,,
135,0.35,"[0.25, 0.75]",80.0,180.0,0.5,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35,3.3696272217900134,,,,,rejected_by_preregistered_metrics,,
136,0.35,"[0.25, 0.75]",80.0,180.0,1.0,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.35,7.507952696337558,,,,,ineligible_ablation,,
137,0.35,"[0.25, 0.75]",80.0,180.0,1.0,fifa_log_rank,1.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.34999999999999987,6.7638595674398685,,,,,rejected_by_preregistered_metrics,,
138,0.35,"[0.25, 0.75]",80.0,180.0,1.0,fifa_log_rank,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35,6.280394792958563,,,,,rejected_by_preregistered_metrics,,
139,0.35,"[0.25, 0.75]",80.0,180.0,1.0,fifa_log_rank,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.34999999999999987,4.891160456372563,,,,,ineligible_ablation,,
140,0.35,"[0.25, 0.75]",80.0,180.0,1.0,fifa_log_rank,1.5,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.34999999999999987,4.606564762568757,,,,,rejected_by_preregistered_metrics,,
141,0.35,"[0.25, 0.75]",80.0,180.0,1.0,fifa_log_rank,1.5,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35000000000000003,4.420171214104661,,,,,rejected_by_preregistered_metrics,,
142,0.35,"[0.25, 0.75]",80.0,180.0,1.0,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.34999999999999987,3.6179516984863063,,,,,ineligible_ablation,,
143,0.35,"[0.25, 0.75]",80.0,180.0,1.0,fifa_log_rank,2.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.35,3.4712980565248417,,,,,rejected_by_preregistered_metrics,,
144,0.35,"[0.25, 0.75]",80.0,180.0,1.0,fifa_log_rank,2.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.3500000000000001,3.377892041446493,,,,,rejected_by_preregistered_metrics,,
145,0.35,"[0.25, 0.75]",80.0,180.0,1.0,fifa_inverse_sqrt,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.2987012987012987,0.35000000000000003,12.662665064024809,,,,,ineligible_ablation,,
146,0.35,"[0.25, 0.75]",80.0,180.0,1.0,fifa_inverse_sqrt,1.0,0.5,True,eligible,0.4084507042253521,0.3140806561859194,0.3499999999999999,10.935113970339359,,,,,rejected_by_preregistered_metrics,,
147,0.35,"[0.25, 0.75]",80.0,180.0,1.0,fifa_inverse_sqrt,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.34999999999999987,9.62320022116852,,,,,rejected_by_preregistered_metrics,,
148,0.35,"[0.25, 0.75]",80.0,180.0,1.0,fifa_inverse_sqrt,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.2987012987012987,0.35,8.640211373835339,,,,,ineligible_ablation,,
149,0.35,"[0.25, 0.75]",80.0,180.0,1.0,fifa_inverse_sqrt,1.5,0.5,True,eligible,0.3888888888888889,0.2987012987012987,0.3499999999999999,8.023829848248441,,,,,rejected_by_preregistered_metrics,,
150,0.35,"[0.25, 0.75]",80.0,180.0,1.0,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.35,7.457787151518613,,,,,rejected_by_preregistered_metrics,,
151,0.35,"[0.25, 0.75]",80.0,180.0,1.0,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.2987012987012987,0.35,6.499316074327358,,,,,ineligible_ablation,,
152,0.35,"[0.25, 0.75]",80.0,180.0,1.0,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.39866979655712054,0.2987012987012987,0.3499999999999999,6.2227265287088,,,,,rejected_by_preregistered_metrics,,
153,0.35,"[0.25, 0.75]",80.0,180.0,1.0,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.3888888888888889,0.2987012987012987,0.3499999999999999,5.947398364498904,,,,,rejected_by_preregistered_metrics,,
154,0.35,"[0.25, 0.75]",80.0,180.0,1.0,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.3500000000000001,8.426661935377485,,,,,ineligible_ablation,,
155,0.35,"[0.25, 0.75]",80.0,180.0,1.0,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.35,7.486768431677959,,,,,rejected_by_preregistered_metrics,,
156,0.35,"[0.25, 0.75]",80.0,180.0,1.0,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.34999999999999987,6.864695253191056,,,,,rejected_by_preregistered_metrics,,
157,0.35,"[0.25, 0.75]",80.0,180.0,1.0,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.3499999999999999,5.521154013859113,,,,,ineligible_ablation,,
158,0.35,"[0.25, 0.75]",80.0,180.0,1.0,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.35000000000000003,5.163645507484836,,,,,rejected_by_preregistered_metrics,,
159,0.35,"[0.25, 0.75]",80.0,180.0,1.0,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.3499999999999999,4.922122193781591,,,,,rejected_by_preregistered_metrics,,
160,0.35,"[0.25, 0.75]",80.0,180.0,1.0,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.35,4.095958179607789,,,,,ineligible_ablation,,
161,0.35,"[0.25, 0.75]",80.0,180.0,1.0,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.34999999999999987,3.9127715702108197,,,,,rejected_by_preregistered_metrics,,
162,0.35,"[0.25, 0.75]",80.0,180.0,1.0,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.4084507042253521,0.3140806561859194,0.35,3.792325603959403,,,,,rejected_by_preregistered_metrics,,
163,0.35,"[0.25, 0.75]",80.0,300.0,0.5,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3157894736842105,0.35,7.95248276490828,,,,,ineligible_ablation,,
164,0.35,"[0.25, 0.75]",80.0,300.0,0.5,fifa_log_rank,1.0,0.5,True,eligible,0.42857142857142855,0.33157894736842114,0.35,7.254218947594674,,,,,rejected_by_preregistered_metrics,,
165,0.35,"[0.25, 0.75]",80.0,300.0,0.5,fifa_log_rank,1.0,0.75,True,eligible,0.4492753623188406,0.3333333333333333,0.34999999999999987,6.791590615772471,113.69999999999982,262.0,0.9607843137254902,11.339999999999979,selected,3387.0,player-match channel contribution
166,0.35,"[0.25, 0.75]",80.0,300.0,0.5,fifa_log_rank,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3157894736842105,0.3499999999999999,5.238644166506593,,,,,ineligible_ablation,,
167,0.35,"[0.25, 0.75]",80.0,300.0,0.5,fifa_log_rank,1.5,0.5,True,eligible,0.4492753623188406,0.3157894736842105,0.35000000000000003,4.974017047516661,,,,,rejected_by_preregistered_metrics,,
168,0.35,"[0.25, 0.75]",80.0,300.0,0.5,fifa_log_rank,1.5,0.75,True,eligible,0.42857142857142855,0.33157894736842114,0.3500000000000001,4.7968603490682495,,,,,rejected_by_preregistered_metrics,,
169,0.35,"[0.25, 0.75]",80.0,300.0,0.5,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3157894736842105,0.3499999999999999,3.903790371031031,,,,,ineligible_ablation,,
170,0.35,"[0.25, 0.75]",80.0,300.0,0.5,fifa_log_rank,2.0,0.5,True,eligible,0.42857142857142855,0.3333333333333333,0.3500000000000001,3.7682353442537155,,,,,rejected_by_preregistered_metrics,,
171,0.35,"[0.25, 0.75]",80.0,300.0,0.5,fifa_log_rank,2.0,0.75,True,eligible,0.4492753623188406,0.3333333333333333,0.35,3.6796548567650196,116.0,257.0,,,rejected_by_preregistered_metrics,3387.0,player-match channel contribution
172,0.35,"[0.25, 0.75]",80.0,300.0,0.5,fifa_inverse_sqrt,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.3157894736842105,0.35,13.064202105468498,,,,,ineligible_ablation,,
173,0.35,"[0.25, 0.75]",80.0,300.0,0.5,fifa_inverse_sqrt,1.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.35,11.399968928047818,,,,,rejected_by_preregistered_metrics,,
174,0.35,"[0.25, 0.75]",80.0,300.0,0.5,fifa_inverse_sqrt,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35,10.117359275788171,,,,,rejected_by_preregistered_metrics,,
175,0.35,"[0.25, 0.75]",80.0,300.0,0.5,fifa_inverse_sqrt,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.3157894736842105,0.3499999999999999,8.92387814145286,,,,,ineligible_ablation,,
176,0.35,"[0.25, 0.75]",80.0,300.0,0.5,fifa_inverse_sqrt,1.5,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.3499999999999999,8.33185597159213,,,,,rejected_by_preregistered_metrics,,
177,0.35,"[0.25, 0.75]",80.0,300.0,0.5,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.34999999999999987,7.78895114689618,,,,,rejected_by_preregistered_metrics,,
178,0.35,"[0.25, 0.75]",80.0,300.0,0.5,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3157894736842105,0.35,6.73466009022175,,,,,ineligible_ablation,,
179,0.35,"[0.25, 0.75]",80.0,300.0,0.5,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.42857142857142855,0.2987012987012987,0.35,6.464541750871116,,,,,rejected_by_preregistered_metrics,,
180,0.35,"[0.25, 0.75]",80.0,300.0,0.5,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.34999999999999987,6.200472239754143,,,,,rejected_by_preregistered_metrics,,
181,0.35,"[0.25, 0.75]",80.0,300.0,0.5,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3157894736842105,0.3500000000000001,8.837619299732058,,,,,ineligible_ablation,,
182,0.35,"[0.25, 0.75]",80.0,300.0,0.5,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.42857142857142855,0.3333333333333333,0.34999999999999987,7.966019668911632,,,,,rejected_by_preregistered_metrics,,
183,0.35,"[0.25, 0.75]",80.0,300.0,0.5,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.42857142857142855,0.3333333333333333,0.35,7.378886150165208,,,,,rejected_by_preregistered_metrics,,
184,0.35,"[0.25, 0.75]",80.0,300.0,0.5,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3157894736842105,0.35,5.852925709345806,,,,,ineligible_ablation,,
185,0.35,"[0.25, 0.75]",80.0,300.0,0.5,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.3499999999999999,5.5236279358736535,,,,,rejected_by_preregistered_metrics,,
186,0.35,"[0.25, 0.75]",80.0,300.0,0.5,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.42857142857142855,0.3333333333333333,0.35,5.296178711831719,,,,,rejected_by_preregistered_metrics,,
187,0.35,"[0.25, 0.75]",80.0,300.0,0.5,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3157894736842105,0.35,4.3720266435721005,,,,,ineligible_ablation,,
188,0.35,"[0.25, 0.75]",80.0,300.0,0.5,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.42857142857142855,0.3333333333333333,0.35000000000000003,4.2047438830838715,,,,,rejected_by_preregistered_metrics,,
189,0.35,"[0.25, 0.75]",80.0,300.0,0.5,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.42857142857142855,0.33157894736842114,0.35,4.091503764894342,,,,,rejected_by_preregistered_metrics,,
190,0.35,"[0.25, 0.75]",80.0,300.0,1.0,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.2987012987012987,0.34999999999999987,9.237743960241696,,,,,ineligible_ablation,,
191,0.35,"[0.25, 0.75]",80.0,300.0,1.0,fifa_log_rank,1.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.34999999999999987,8.292143789528572,,,,,rejected_by_preregistered_metrics,,
192,0.35,"[0.25, 0.75]",80.0,300.0,1.0,fifa_log_rank,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.3499999999999999,7.691003972302347,,,,,rejected_by_preregistered_metrics,,
193,0.35,"[0.25, 0.75]",80.0,300.0,1.0,fifa_log_rank,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3140806561859194,0.3500000000000001,5.994515800393066,,,,,ineligible_ablation,,
194,0.35,"[0.25, 0.75]",80.0,300.0,1.0,fifa_log_rank,1.5,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.35,5.6314616990187165,,,,,rejected_by_preregistered_metrics,,
195,0.35,"[0.25, 0.75]",80.0,300.0,1.0,fifa_log_rank,1.5,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.3500000000000001,5.399517393390585,,,,,rejected_by_preregistered_metrics,,
196,0.35,"[0.25, 0.75]",80.0,300.0,1.0,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3157894736842105,0.35000000000000003,4.426603235716458,,,,,ineligible_ablation,,
197,0.35,"[0.25, 0.75]",80.0,300.0,1.0,fifa_log_rank,2.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.35,4.238308520819536,,,,,rejected_by_preregistered_metrics,,
198,0.35,"[0.25, 0.75]",80.0,300.0,1.0,fifa_log_rank,2.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35000000000000003,4.121480804324823,,,,,rejected_by_preregistered_metrics,,
199,0.35,"[0.25, 0.75]",80.0,300.0,1.0,fifa_inverse_sqrt,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.35,15.848011323279996,,,,,ineligible_ablation,,
200,0.35,"[0.25, 0.75]",80.0,300.0,1.0,fifa_inverse_sqrt,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.35,13.632969357859425,,,,,rejected_by_preregistered_metrics,,
201,0.35,"[0.25, 0.75]",80.0,300.0,1.0,fifa_inverse_sqrt,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35,11.964983602372705,,,,,rejected_by_preregistered_metrics,,
202,0.35,"[0.25, 0.75]",80.0,300.0,1.0,fifa_inverse_sqrt,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.35,10.753770010087413,,,,,ineligible_ablation,,
203,0.35,"[0.25, 0.75]",80.0,300.0,1.0,fifa_inverse_sqrt,1.5,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.3499999999999999,9.974253467433721,,,,,rejected_by_preregistered_metrics,,
204,0.35,"[0.25, 0.75]",80.0,300.0,1.0,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.35,9.261642763671743,,,,,rejected_by_preregistered_metrics,,
205,0.35,"[0.25, 0.75]",80.0,300.0,1.0,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.3499999999999999,8.066731035806232,,,,,ineligible_ablation,,
206,0.35,"[0.25, 0.75]",80.0,300.0,1.0,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.35,7.718401775563775,,,,,rejected_by_preregistered_metrics,,
207,0.35,"[0.25, 0.75]",80.0,300.0,1.0,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.35,7.374304503992842,,,,,rejected_by_preregistered_metrics,,
208,0.35,"[0.25, 0.75]",80.0,300.0,1.0,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4185110663983903,0.3157894736842105,0.3500000000000001,10.387076178084126,,,,,ineligible_ablation,,
209,0.35,"[0.25, 0.75]",80.0,300.0,1.0,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.35000000000000003,9.202425895016997,,,,,rejected_by_preregistered_metrics,,
210,0.35,"[0.25, 0.75]",80.0,300.0,1.0,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35,8.43049078107959,,,,,rejected_by_preregistered_metrics,,
211,0.35,"[0.25, 0.75]",80.0,300.0,1.0,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3140806561859194,0.3499999999999999,6.782238638579024,,,,,ineligible_ablation,,
212,0.35,"[0.25, 0.75]",80.0,300.0,1.0,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.34999999999999987,6.330670614263065,,,,,rejected_by_preregistered_metrics,,
213,0.35,"[0.25, 0.75]",80.0,300.0,1.0,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35,6.031898176324445,,,,,rejected_by_preregistered_metrics,,
214,0.35,"[0.25, 0.75]",80.0,300.0,1.0,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.2987012987012987,0.35000000000000003,5.024761360786346,,,,,ineligible_ablation,,
215,0.35,"[0.25, 0.75]",80.0,300.0,1.0,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.34999999999999987,4.791860574800229,,,,,rejected_by_preregistered_metrics,,
216,0.35,"[0.25, 0.75]",80.0,300.0,1.0,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.34999999999999987,4.642349459932939,,,,,rejected_by_preregistered_metrics,,
217,0.35,"[0.3, 0.7]",40.0,180.0,0.5,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3140806561859194,0.3499999999999999,6.620188441567917,,,,,ineligible_ablation,,
218,0.35,"[0.3, 0.7]",40.0,180.0,0.5,fifa_log_rank,1.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.35,6.047179614029796,,,,,rejected_by_preregistered_metrics,,
219,0.35,"[0.3, 0.7]",40.0,180.0,0.5,fifa_log_rank,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35000000000000003,5.660914082740817,,,,,rejected_by_preregistered_metrics,,
220,0.35,"[0.3, 0.7]",40.0,180.0,0.5,fifa_log_rank,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.2987012987012987,0.35000000000000003,4.3719390358245676,,,,,ineligible_ablation,,
221,0.35,"[0.3, 0.7]",40.0,180.0,0.5,fifa_log_rank,1.5,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.35,4.155556101444876,,,,,rejected_by_preregistered_metrics,,
222,0.35,"[0.3, 0.7]",40.0,180.0,0.5,fifa_log_rank,1.5,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35,4.007597518431506,,,,,rejected_by_preregistered_metrics,,
223,0.35,"[0.3, 0.7]",40.0,180.0,0.5,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.2987012987012987,0.3499999999999999,3.2612037858098613,,,,,ineligible_ablation,,
224,0.35,"[0.3, 0.7]",40.0,180.0,0.5,fifa_log_rank,2.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.35000000000000003,3.1509434617247836,,,,,rejected_by_preregistered_metrics,,
225,0.35,"[0.3, 0.7]",40.0,180.0,0.5,fifa_log_rank,2.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.35,3.0772422732098863,,,,,rejected_by_preregistered_metrics,,
